task_id,file_name,page_count,message,start_time,end_time
c28d6a37-6c43-4944-8cc9-de948c631b8f,test.pdf,12,Task queued,2024-10-20T23:21:53.487Z,2024-10-20T23:21:56.751Z
c28d6a37-6c43-4944-8cc9-de948c631b8f,test.pdf,12,Converting file to images,2024-10-20T23:21:56.751Z,2024-10-20T23:21:57.834Z
68a06120-19d1-4120-8cae-4cfd83bee5b3,test.pdf,0,Task queued,2024-10-20T23:21:53.504Z,2024-10-20T23:21:57.844Z
68a06120-19d1-4120-8cae-4cfd83bee5b3,test.pdf,12,Converting file to images,2024-10-20T23:21:57.844Z,2024-10-20T23:22:00.012Z
d1cf8bcc-2cc4-4e24-887c-97aa63255479,test.pdf,0,Task queued,2024-10-20T23:21:53.519Z,2024-10-20T23:22:00.025Z
d1cf8bcc-2cc4-4e24-887c-97aa63255479,test.pdf,12,Converting file to images,2024-10-20T23:22:00.025Z,2024-10-20T23:22:01.116Z
d1cf8bcc-2cc4-4e24-887c-97aa63255479,test.pdf,12,Segmentation queued,2024-10-20T23:22:01.116Z,2024-10-20T23:22:02.201Z
c28d6a37-6c43-4944-8cc9-de948c631b8f,test.pdf,12,Segmenting,2024-10-20T23:21:57.834Z,2024-10-20T23:22:06.536Z
b9035047-d102-4225-9407-04ebf67826c7,test.pdf,0,Task queued,2024-10-20T23:21:53.592Z,2024-10-20T23:22:07.688Z
b9035047-d102-4225-9407-04ebf67826c7,test.pdf,12,Converting file to images,2024-10-20T23:22:07.688Z,2024-10-20T23:22:08.771Z
be156085-81f2-4987-80b3-4ebe86c5d798,test.pdf,0,Task queued,2024-10-20T23:21:53.644Z,2024-10-20T23:22:08.845Z
68a06120-19d1-4120-8cae-4cfd83bee5b3,test.pdf,12,Segmenting,2024-10-20T23:22:00.012Z,2024-10-20T23:22:09.794Z
be156085-81f2-4987-80b3-4ebe86c5d798,test.pdf,12,Converting file to images,2024-10-20T23:22:08.845Z,2024-10-20T23:22:11.005Z
d1cf8bcc-2cc4-4e24-887c-97aa63255479,test.pdf,12,Segmenting,2024-10-20T23:22:02.201Z,2024-10-20T23:22:11.961Z
b9035047-d102-4225-9407-04ebf67826c7,test.pdf,12,Segmenting,2024-10-20T23:22:08.771Z,2024-10-20T23:22:18.510Z
68a06120-19d1-4120-8cae-4cfd83bee5b3,test.pdf,12,Chunking queued,2024-10-20T23:22:09.794Z,2024-10-20T23:22:19.556Z
c28d6a37-6c43-4944-8cc9-de948c631b8f,test.pdf,12,Cropping segments,2024-10-20T23:22:06.536Z,2024-10-20T23:22:19.574Z
c28d6a37-6c43-4944-8cc9-de948c631b8f,test.pdf,12,OCR queued,2024-10-20T23:22:19.574Z,2024-10-20T23:22:20.656Z
be156085-81f2-4987-80b3-4ebe86c5d798,test.pdf,12,Segmenting,2024-10-20T23:22:11.005Z,2024-10-20T23:22:21.828Z
68a06120-19d1-4120-8cae-4cfd83bee5b3,test.pdf,12,Cropping segments,2024-10-20T23:22:19.556Z,2024-10-20T23:22:32.564Z
d1cf8bcc-2cc4-4e24-887c-97aa63255479,test.pdf,12,Chunking queued,2024-10-20T23:22:11.961Z,2024-10-20T23:22:32.564Z
c28d6a37-6c43-4944-8cc9-de948c631b8f,test.pdf,12,OCR started,2024-10-20T23:22:20.656Z,2024-10-20T23:22:32.710Z
c28d6a37-6c43-4944-8cc9-de948c631b8f,test.pdf,12,Task succeeded,2024-10-20T23:22:32.710Z,2024-10-20T23:22:32.710Z
68a06120-19d1-4120-8cae-4cfd83bee5b3,test.pdf,12,OCR queued,2024-10-20T23:22:32.564Z,2024-10-20T23:22:33.646Z
8a75f201-a47f-4885-ac78-e573db160a26,test.pdf,0,Task queued,2024-10-20T23:22:33.413Z,2024-10-20T23:22:34.496Z
8a75f201-a47f-4885-ac78-e573db160a26,test.pdf,12,Converting file to images,2024-10-20T23:22:34.496Z,2024-10-20T23:22:36.680Z
b9035047-d102-4225-9407-04ebf67826c7,test.pdf,12,Chunking queued,2024-10-20T23:22:18.510Z,2024-10-20T23:22:45.649Z
d1cf8bcc-2cc4-4e24-887c-97aa63255479,test.pdf,12,Cropping segments,2024-10-20T23:22:32.564Z,2024-10-20T23:22:45.663Z
68a06120-19d1-4120-8cae-4cfd83bee5b3,test.pdf,12,OCR started,2024-10-20T23:22:33.646Z,2024-10-20T23:22:45.769Z
68a06120-19d1-4120-8cae-4cfd83bee5b3,test.pdf,12,Task succeeded,2024-10-20T23:22:45.769Z,2024-10-20T23:22:45.769Z
8a75f201-a47f-4885-ac78-e573db160a26,test.pdf,12,Segmenting,2024-10-20T23:22:36.680Z,2024-10-20T23:22:46.452Z
e6036e33-92cd-4115-95cb-912316ba67ff,test.pdf,0,Task queued,2024-10-20T23:22:46.475Z,2024-10-20T23:22:47.563Z
e6036e33-92cd-4115-95cb-912316ba67ff,test.pdf,12,Converting file to images,2024-10-20T23:22:47.563Z,2024-10-20T23:22:49.723Z
d1cf8bcc-2cc4-4e24-887c-97aa63255479,test.pdf,12,OCR started,2024-10-20T23:22:45.663Z,2024-10-20T23:22:56.609Z
d1cf8bcc-2cc4-4e24-887c-97aa63255479,test.pdf,12,Task succeeded,2024-10-20T23:22:56.609Z,2024-10-20T23:22:56.609Z
b9035047-d102-4225-9407-04ebf67826c7,test.pdf,12,Cropping segments,2024-10-20T23:22:45.649Z,2024-10-20T23:22:57.568Z
e6036e33-92cd-4115-95cb-912316ba67ff,test.pdf,12,Segmenting,2024-10-20T23:22:49.723Z,2024-10-20T23:22:58.399Z
a1e12671-1e8a-4b21-a063-20031c43ee13,test.pdf,0,Task queued,2024-10-20T23:22:57.333Z,2024-10-20T23:22:58.414Z
b9035047-d102-4225-9407-04ebf67826c7,test.pdf,12,Chunking segments,2024-10-20T23:22:57.568Z,2024-10-20T23:22:58.649Z
be156085-81f2-4987-80b3-4ebe86c5d798,test.pdf,12,Chunking queued,2024-10-20T23:22:21.828Z,2024-10-20T23:22:58.684Z
a1e12671-1e8a-4b21-a063-20031c43ee13,test.pdf,12,Converting file to images,2024-10-20T23:22:58.414Z,2024-10-20T23:23:00.575Z
47d1b7cb-2cad-4eb3-a7e3-ead6105772b8,test.pdf,0,Task queued,2024-10-20T23:25:23.141Z,2024-10-20T23:25:24.230Z
47d1b7cb-2cad-4eb3-a7e3-ead6105772b8,test.pdf,12,Converting file to images,2024-10-20T23:25:24.230Z,2024-10-20T23:25:25.324Z
47d1b7cb-2cad-4eb3-a7e3-ead6105772b8,test.pdf,12,Segmentation started,2024-10-20T23:25:25.324Z,2024-10-20T23:25:26.418Z
c64135f2-1534-4526-9bb1-eda8656dd4d6,test.pdf,0,Task queued,2024-10-20T23:25:23.257Z,2024-10-20T23:25:29.761Z
c64135f2-1534-4526-9bb1-eda8656dd4d6,test.pdf,12,Converting file to images,2024-10-20T23:25:29.761Z,2024-10-20T23:25:30.841Z
52b80579-e610-47ff-b81f-dda017d361db,test.pdf,0,Task queued,2024-10-20T23:25:23.522Z,2024-10-20T23:25:33.262Z
47d1b7cb-2cad-4eb3-a7e3-ead6105772b8,test.pdf,12,Segmenting,2024-10-20T23:25:26.418Z,2024-10-20T23:25:33.997Z
52b80579-e610-47ff-b81f-dda017d361db,test.pdf,12,Converting file to images,2024-10-20T23:25:33.262Z,2024-10-20T23:25:34.342Z
c307c20f-95c6-4e48-8335-00dc8825631d,test.pdf,0,Task queued,2024-10-20T23:25:23.550Z,2024-10-20T23:25:34.480Z
52b80579-e610-47ff-b81f-dda017d361db,test.pdf,12,Segmentation started,2024-10-20T23:25:34.342Z,2024-10-20T23:25:35.422Z
c307c20f-95c6-4e48-8335-00dc8825631d,test.pdf,12,Converting file to images,2024-10-20T23:25:34.480Z,2024-10-20T23:25:36.648Z
c64135f2-1534-4526-9bb1-eda8656dd4d6,test.pdf,12,Segmenting,2024-10-20T23:25:30.841Z,2024-10-20T23:25:39.509Z
c73a29a4-b42f-4c44-8e14-f6e1abd5532f,test.pdf,0,Task queued,2024-10-20T23:25:23.699Z,2024-10-20T23:25:39.987Z
c73a29a4-b42f-4c44-8e14-f6e1abd5532f,test.pdf,12,Converting file to images,2024-10-20T23:25:39.987Z,2024-10-20T23:25:42.153Z
52b80579-e610-47ff-b81f-dda017d361db,test.pdf,12,Segmenting,2024-10-20T23:25:35.422Z,2024-10-20T23:25:43.015Z
5821b484-6595-4757-be00-316123198347,test.pdf,0,Task queued,2024-10-20T23:25:23.826Z,2024-10-20T23:25:43.273Z
c307c20f-95c6-4e48-8335-00dc8825631d,test.pdf,12,Segmenting,2024-10-20T23:25:36.648Z,2024-10-20T23:25:44.187Z
5821b484-6595-4757-be00-316123198347,test.pdf,12,Task started,2024-10-20T23:25:43.273Z,2024-10-20T23:25:44.356Z
1f8c9548-2e5a-4486-8768-05336f0de272,test.pdf,0,Task queued,2024-10-20T23:35:53.902Z,2024-10-20T23:35:54.975Z
83751766-ae87-4e10-8f2c-adec0e80d389,test.pdf,0,Task queued,2024-10-20T23:35:53.993Z,2024-10-20T23:35:55.074Z
24c9d3f9-b902-41cc-b28e-b11b3c8c25e7,test.pdf,0,Task queued,2024-10-20T23:35:54.216Z,2024-10-20T23:35:55.302Z
e451457c-de35-4976-8dd7-fb4739e8c8a5,test.pdf,0,Task queued,2024-10-20T23:35:54.363Z,2024-10-20T23:35:55.446Z
1f8c9548-2e5a-4486-8768-05336f0de272,test.pdf,12,Converting file to images,2024-10-20T23:35:54.975Z,2024-10-20T23:35:56.064Z
83751766-ae87-4e10-8f2c-adec0e80d389,test.pdf,12,Converting file to images,2024-10-20T23:35:55.074Z,2024-10-20T23:35:56.176Z
d01c252e-f833-49bd-b2e9-b4eb146f362d,test.pdf,0,Task queued,2024-10-20T23:35:54.370Z,2024-10-20T23:35:56.524Z
e451457c-de35-4976-8dd7-fb4739e8c8a5,test.pdf,12,Converting file to images,2024-10-20T23:35:55.446Z,2024-10-20T23:35:56.524Z
b585b8ea-175a-41d2-947e-e00f4f4311c7,test.pdf,0,Task queued,2024-10-20T23:35:54.560Z,2024-10-20T23:35:56.709Z
08e2bed8-80f0-489e-a34f-b4c0fba5b619,test.pdf,0,Task queued,2024-10-20T23:35:54.670Z,2024-10-20T23:35:56.842Z
a40971b7-8230-40d9-8380-db8ebd734b07,test.pdf,0,Task queued,2024-10-20T23:35:54.746Z,2024-10-20T23:35:56.912Z
5e3eba04-f012-4f21-a493-12a388c08adf,test.pdf,0,Task queued,2024-10-20T23:35:54.910Z,2024-10-20T23:35:57.065Z
1f8c9548-2e5a-4486-8768-05336f0de272,test.pdf,12,Segmentation queued,2024-10-20T23:35:56.064Z,2024-10-20T23:35:57.147Z
3e95e5d3-67d8-488f-aaf5-f219dd1870d1,test.pdf,0,Task queued,2024-10-20T23:35:55.025Z,2024-10-20T23:35:57.208Z
83751766-ae87-4e10-8f2c-adec0e80d389,test.pdf,12,Segmentation started,2024-10-20T23:35:56.176Z,2024-10-20T23:35:57.252Z
24c9d3f9-b902-41cc-b28e-b11b3c8c25e7,test.pdf,12,Converting file to images,2024-10-20T23:35:55.302Z,2024-10-20T23:35:57.462Z
d01c252e-f833-49bd-b2e9-b4eb146f362d,test.pdf,12,Converting file to images,2024-10-20T23:35:56.524Z,2024-10-20T23:35:57.592Z
e451457c-de35-4976-8dd7-fb4739e8c8a5,test.pdf,12,Segmentation queued,2024-10-20T23:35:56.524Z,2024-10-20T23:35:57.603Z
b585b8ea-175a-41d2-947e-e00f4f4311c7,test.pdf,12,Converting file to images,2024-10-20T23:35:56.709Z,2024-10-20T23:35:57.796Z
08e2bed8-80f0-489e-a34f-b4c0fba5b619,test.pdf,12,Converting file to images,2024-10-20T23:35:56.842Z,2024-10-20T23:35:57.915Z
3e95e5d3-67d8-488f-aaf5-f219dd1870d1,test.pdf,12,Converting file to images,2024-10-20T23:35:57.208Z,2024-10-20T23:35:58.298Z
b75e761c-a956-4926-b6e2-5f5ad5da4048,test.pdf,0,Task queued,2024-10-20T23:35:55.248Z,2024-10-20T23:35:58.480Z
24c9d3f9-b902-41cc-b28e-b11b3c8c25e7,test.pdf,12,Segmentation started,2024-10-20T23:35:57.462Z,2024-10-20T23:35:58.547Z
ab2c189c-df90-47e9-8ed6-15e7777fc53e,test.pdf,0,Task queued,2024-10-20T23:35:55.382Z,2024-10-20T23:35:58.658Z
d01c252e-f833-49bd-b2e9-b4eb146f362d,test.pdf,12,Segmentation queued,2024-10-20T23:35:57.592Z,2024-10-20T23:35:58.677Z
24d63e14-5325-4047-92c9-409e36d93805,test.pdf,0,Task queued,2024-10-20T23:35:55.504Z,2024-10-20T23:35:58.790Z
57313b04-6682-473f-b3c6-85489bb05435,test.pdf,0,Task queued,2024-10-20T23:35:55.551Z,2024-10-20T23:35:58.793Z
b585b8ea-175a-41d2-947e-e00f4f4311c7,test.pdf,12,Segmentation queued,2024-10-20T23:35:57.796Z,2024-10-20T23:35:58.876Z
08e2bed8-80f0-489e-a34f-b4c0fba5b619,test.pdf,12,Segmentation queued,2024-10-20T23:35:57.915Z,2024-10-20T23:35:58.996Z
a40971b7-8230-40d9-8380-db8ebd734b07,test.pdf,12,Converting file to images,2024-10-20T23:35:56.912Z,2024-10-20T23:35:59.070Z
5e3eba04-f012-4f21-a493-12a388c08adf,test.pdf,12,Converting file to images,2024-10-20T23:35:57.065Z,2024-10-20T23:35:59.247Z
b75e761c-a956-4926-b6e2-5f5ad5da4048,test.pdf,12,Converting file to images,2024-10-20T23:35:58.480Z,2024-10-20T23:35:59.564Z
ab2c189c-df90-47e9-8ed6-15e7777fc53e,test.pdf,12,Converting file to images,2024-10-20T23:35:58.658Z,2024-10-20T23:35:59.737Z
e0928ac1-19a6-45cf-8e0a-7e92c79c80e3,test.pdf,0,Task queued,2024-10-20T23:35:55.761Z,2024-10-20T23:36:00.082Z
58a65d40-867a-4653-92b8-7e7141621dab,test.pdf,0,Task queued,2024-10-20T23:35:55.800Z,2024-10-20T23:36:00.112Z
c4c575bd-c639-4a2c-85bc-6bbcdcfa0bc0,test.pdf,0,Task queued,2024-10-20T23:35:55.978Z,2024-10-20T23:36:00.295Z
6c6c9d32-1379-4955-a9da-fb3f07917266,test.pdf,0,Task queued,2024-10-20T23:35:56.032Z,2024-10-20T23:36:00.373Z
1ca86375-9ea1-4ea4-9cc7-7983f7dce242,test.pdf,0,Task queued,2024-10-20T23:35:56.239Z,2024-10-20T23:36:00.556Z
e18ee48c-1442-485c-9f5e-ff6efc83994d,test.pdf,0,Task queued,2024-10-20T23:35:56.301Z,2024-10-20T23:36:00.625Z
24d63e14-5325-4047-92c9-409e36d93805,test.pdf,12,Converting file to images,2024-10-20T23:35:58.790Z,2024-10-20T23:36:00.943Z
57313b04-6682-473f-b3c6-85489bb05435,test.pdf,12,Converting file to images,2024-10-20T23:35:58.793Z,2024-10-20T23:36:00.964Z
e0928ac1-19a6-45cf-8e0a-7e92c79c80e3,test.pdf,12,Converting file to images,2024-10-20T23:36:00.082Z,2024-10-20T23:36:01.167Z
a40971b7-8230-40d9-8380-db8ebd734b07,test.pdf,12,Segmentation queued,2024-10-20T23:35:59.070Z,2024-10-20T23:36:01.226Z
338f8ac8-8fef-4bda-95d6-de006d898ed7,test.pdf,0,Task queued,2024-10-20T23:35:56.400Z,2024-10-20T23:36:01.804Z
0e4cc080-1e96-4f92-8fb0-5349805ac64d,test.pdf,0,Task queued,2024-10-20T23:35:56.567Z,2024-10-20T23:36:02.005Z
e3264271-edce-45f4-b018-60575933dcde,test.pdf,0,Task queued,2024-10-20T23:35:56.651Z,2024-10-20T23:36:02.049Z
58a65d40-867a-4653-92b8-7e7141621dab,test.pdf,12,Converting file to images,2024-10-20T23:36:00.112Z,2024-10-20T23:36:02.277Z
c4c575bd-c639-4a2c-85bc-6bbcdcfa0bc0,test.pdf,12,Converting file to images,2024-10-20T23:36:00.295Z,2024-10-20T23:36:02.460Z
6c6c9d32-1379-4955-a9da-fb3f07917266,test.pdf,12,Converting file to images,2024-10-20T23:36:00.373Z,2024-10-20T23:36:02.545Z
1ca86375-9ea1-4ea4-9cc7-7983f7dce242,test.pdf,12,Converting file to images,2024-10-20T23:36:00.556Z,2024-10-20T23:36:02.713Z
e18ee48c-1442-485c-9f5e-ff6efc83994d,test.pdf,12,Converting file to images,2024-10-20T23:36:00.625Z,2024-10-20T23:36:02.789Z
0e4cc080-1e96-4f92-8fb0-5349805ac64d,test.pdf,0,Task started,2024-10-20T23:36:02.005Z,2024-10-20T23:36:03.099Z
e3264271-edce-45f4-b018-60575933dcde,test.pdf,0,Task started,2024-10-20T23:36:02.049Z,2024-10-20T23:36:03.132Z
5abd56d2-64dc-4d59-afc0-463a5c270e0a,test.pdf,0,Task queued,2024-10-20T23:35:56.789Z,2024-10-20T23:36:03.290Z
7c2b8eb6-6f42-4678-ab99-4c5fca00b2b3,test.pdf,0,Task queued,2024-10-20T23:35:56.999Z,2024-10-20T23:36:03.508Z
bf26081b-2f0d-4830-9cd5-d59745c9c840,test.pdf,0,Task queued,2024-10-20T23:35:57.076Z,2024-10-20T23:36:03.555Z
338f8ac8-8fef-4bda-95d6-de006d898ed7,test.pdf,12,Converting file to images,2024-10-20T23:36:01.804Z,2024-10-20T23:36:03.970Z
0e4cc080-1e96-4f92-8fb0-5349805ac64d,test.pdf,12,Converting file to images,2024-10-20T23:36:03.099Z,2024-10-20T23:36:04.180Z
e3264271-edce-45f4-b018-60575933dcde,test.pdf,12,Converting file to images,2024-10-20T23:36:03.132Z,2024-10-20T23:36:04.212Z
5abd56d2-64dc-4d59-afc0-463a5c270e0a,test.pdf,12,Converting file to images,2024-10-20T23:36:03.290Z,2024-10-20T23:36:04.389Z
7c2b8eb6-6f42-4678-ab99-4c5fca00b2b3,test.pdf,12,Task started,2024-10-20T23:36:03.508Z,2024-10-20T23:36:04.589Z
bf26081b-2f0d-4830-9cd5-d59745c9c840,test.pdf,12,Task started,2024-10-20T23:36:03.555Z,2024-10-20T23:36:04.627Z
33a1f91d-b523-4e9c-a8af-40d982c72f63,test.pdf,0,Task queued,2024-10-20T23:35:57.160Z,2024-10-20T23:36:04.750Z
3d146168-6ac5-45f1-95f0-fe4c6921bc14,test.pdf,0,Task queued,2024-10-20T23:35:57.245Z,2024-10-20T23:36:04.830Z
9026467e-c0bb-4c1c-964c-c4fc38ee4fa6,test.pdf,0,Task queued,2024-10-20T23:35:57.408Z,2024-10-20T23:36:04.996Z
0c8b7618-bc59-4372-bfd2-f9ae55f4eb5f,test.pdf,0,Task queued,2024-10-20T23:35:57.453Z,2024-10-20T23:36:05.049Z
7c2b8eb6-6f42-4678-ab99-4c5fca00b2b3,test.pdf,12,Converting file to images,2024-10-20T23:36:04.589Z,2024-10-20T23:36:05.666Z
bf26081b-2f0d-4830-9cd5-d59745c9c840,test.pdf,12,Converting file to images,2024-10-20T23:36:04.627Z,2024-10-20T23:36:05.701Z
33a1f91d-b523-4e9c-a8af-40d982c72f63,test.pdf,12,Converting file to images,2024-10-20T23:36:04.750Z,2024-10-20T23:36:05.832Z
3d146168-6ac5-45f1-95f0-fe4c6921bc14,test.pdf,12,Converting file to images,2024-10-20T23:36:04.830Z,2024-10-20T23:36:05.910Z
9026467e-c0bb-4c1c-964c-c4fc38ee4fa6,test.pdf,12,Converting file to images,2024-10-20T23:36:04.996Z,2024-10-20T23:36:06.073Z
04006562-4835-4da3-be7e-5616422bf9ad,test.pdf,0,Task queued,2024-10-20T23:35:57.610Z,2024-10-20T23:36:06.267Z
27b69ea5-246c-4d0e-98a0-4554cd0eb58a,test.pdf,0,Task queued,2024-10-20T23:35:57.758Z,2024-10-20T23:36:06.436Z
a57640b9-941e-47da-b3c7-eac451b2138a,test.pdf,0,Task queued,2024-10-20T23:35:57.891Z,2024-10-20T23:36:06.545Z
9c91d0b0-503d-462f-b4a2-a3e552c0a9b8,test.pdf,0,Task queued,2024-10-20T23:35:58.064Z,2024-10-20T23:36:06.742Z
611f070f-4c5e-491e-845d-02cec790ac82,test.pdf,0,Task queued,2024-10-20T23:35:58.204Z,2024-10-20T23:36:06.903Z
0c8b7618-bc59-4372-bfd2-f9ae55f4eb5f,test.pdf,12,Converting file to images,2024-10-20T23:36:05.049Z,2024-10-20T23:36:07.219Z
04006562-4835-4da3-be7e-5616422bf9ad,test.pdf,12,Converting file to images,2024-10-20T23:36:06.267Z,2024-10-20T23:36:07.360Z
27b69ea5-246c-4d0e-98a0-4554cd0eb58a,test.pdf,12,Converting file to images,2024-10-20T23:36:06.436Z,2024-10-20T23:36:07.526Z
63c635cf-a520-44dd-a7e0-71e0e1d2c4b5,test.pdf,0,Task queued,2024-10-20T23:35:58.325Z,2024-10-20T23:36:08.058Z
740cdf43-50d9-4e90-bc92-2716e2efad07,test.pdf,0,Task queued,2024-10-20T23:35:58.412Z,2024-10-20T23:36:08.225Z
b6a5a3c9-369d-480a-916a-7b43d7230764,test.pdf,0,Task queued,2024-10-20T23:35:58.530Z,2024-10-20T23:36:08.316Z
7a5a57b6-05c2-4f30-9ff1-bd49dd6f8590,test.pdf,0,Task queued,2024-10-20T23:35:58.606Z,2024-10-20T23:36:08.352Z
39e2e3a1-e683-4d40-aa93-694a6e11b901,test.pdf,0,Task queued,2024-10-20T23:35:58.717Z,2024-10-20T23:36:08.440Z
df68121a-ce00-476e-b7ff-0454abcc7082,test.pdf,0,Task queued,2024-10-20T23:35:58.825Z,2024-10-20T23:36:08.602Z
a57640b9-941e-47da-b3c7-eac451b2138a,test.pdf,12,Converting file to images,2024-10-20T23:36:06.545Z,2024-10-20T23:36:08.707Z
9c91d0b0-503d-462f-b4a2-a3e552c0a9b8,test.pdf,12,Converting file to images,2024-10-20T23:36:06.742Z,2024-10-20T23:36:08.908Z
611f070f-4c5e-491e-845d-02cec790ac82,test.pdf,12,Converting file to images,2024-10-20T23:36:06.903Z,2024-10-20T23:36:09.056Z
740cdf43-50d9-4e90-bc92-2716e2efad07,test.pdf,12,Converting file to images,2024-10-20T23:36:08.225Z,2024-10-20T23:36:09.315Z
1fd756c0-5616-46f5-9cb8-40219ff9d2f4,test.pdf,0,Task queued,2024-10-20T23:35:58.999Z,2024-10-20T23:36:09.793Z
ed769f06-f339-49b9-a77b-ca9be0e1501b,test.pdf,0,Task queued,2024-10-20T23:35:58.938Z,2024-10-20T23:36:09.824Z
63c635cf-a520-44dd-a7e0-71e0e1d2c4b5,test.pdf,12,Converting file to images,2024-10-20T23:36:08.058Z,2024-10-20T23:36:10.227Z
b6a5a3c9-369d-480a-916a-7b43d7230764,test.pdf,12,Converting file to images,2024-10-20T23:36:08.316Z,2024-10-20T23:36:10.478Z
7a5a57b6-05c2-4f30-9ff1-bd49dd6f8590,test.pdf,12,Converting file to images,2024-10-20T23:36:08.352Z,2024-10-20T23:36:10.500Z
39e2e3a1-e683-4d40-aa93-694a6e11b901,test.pdf,12,Converting file to images,2024-10-20T23:36:08.440Z,2024-10-20T23:36:10.595Z
df68121a-ce00-476e-b7ff-0454abcc7082,test.pdf,12,Converting file to images,2024-10-20T23:36:08.602Z,2024-10-20T23:36:10.786Z
1fd756c0-5616-46f5-9cb8-40219ff9d2f4,test.pdf,0,Task started,2024-10-20T23:36:09.793Z,2024-10-20T23:36:10.875Z
69f820a6-68ae-4a00-a96c-5413b5b9cb87,test.pdf,0,Task queued,2024-10-20T23:35:59.155Z,2024-10-20T23:36:11.067Z
15ecb6ba-e290-49fd-a733-39c4188ed808,test.pdf,0,Task queued,2024-10-20T23:35:59.176Z,2024-10-20T23:36:11.073Z
ce3893b3-f7af-4a80-9f2a-bf69225ec020,test.pdf,0,Task queued,2024-10-20T23:35:59.361Z,2024-10-20T23:36:11.240Z
5c91b92d-d748-4fd2-8d03-717f736dcd63,test.pdf,0,Task queued,2024-10-20T23:35:59.469Z,2024-10-20T23:36:11.468Z
b05c5762-f753-4a18-b325-d00a9aeadd1b,test.pdf,0,Task queued,2024-10-20T23:35:59.561Z,2024-10-20T23:36:11.500Z
1fd756c0-5616-46f5-9cb8-40219ff9d2f4,test.pdf,12,Converting file to images,2024-10-20T23:36:10.875Z,2024-10-20T23:36:11.952Z
ed769f06-f339-49b9-a77b-ca9be0e1501b,test.pdf,12,Converting file to images,2024-10-20T23:36:09.824Z,2024-10-20T23:36:11.970Z
69f820a6-68ae-4a00-a96c-5413b5b9cb87,test.pdf,12,Converting file to images,2024-10-20T23:36:11.067Z,2024-10-20T23:36:12.149Z
15ecb6ba-e290-49fd-a733-39c4188ed808,test.pdf,12,Converting file to images,2024-10-20T23:36:11.073Z,2024-10-20T23:36:12.172Z
5e3eba04-f012-4f21-a493-12a388c08adf,test.pdf,12,Segmentation queued,2024-10-20T23:35:59.247Z,2024-10-20T23:36:12.219Z
1f8c9548-2e5a-4486-8768-05336f0de272,test.pdf,12,Segmenting,2024-10-20T23:35:57.147Z,2024-10-20T23:36:12.264Z
ce3893b3-f7af-4a80-9f2a-bf69225ec020,test.pdf,12,Converting file to images,2024-10-20T23:36:11.240Z,2024-10-20T23:36:12.323Z
83751766-ae87-4e10-8f2c-adec0e80d389,test.pdf,12,Segmenting,2024-10-20T23:35:57.252Z,2024-10-20T23:36:12.363Z
3e95e5d3-67d8-488f-aaf5-f219dd1870d1,test.pdf,12,Segmentation queued,2024-10-20T23:35:58.298Z,2024-10-20T23:36:12.437Z
b05c5762-f753-4a18-b325-d00a9aeadd1b,test.pdf,0,Task started,2024-10-20T23:36:11.500Z,2024-10-20T23:36:12.592Z
cf080e99-a355-42b3-9a13-f1f78f07ce68,test.pdf,0,Task queued,2024-10-20T23:35:59.654Z,2024-10-20T23:36:12.620Z
e451457c-de35-4976-8dd7-fb4739e8c8a5,test.pdf,12,Segmenting,2024-10-20T23:35:57.603Z,2024-10-20T23:36:12.780Z
d7ac1815-e30b-4438-b26a-68598e66cb4d,test.pdf,0,Task queued,2024-10-20T23:35:59.830Z,2024-10-20T23:36:12.794Z
40c17faa-806f-4cfd-923d-9666c2743cdb,test.pdf,0,Task queued,2024-10-20T23:35:59.893Z,2024-10-20T23:36:12.888Z
12f7855c-ff77-447c-b631-91f3e36d33f3,test.pdf,0,Task queued,2024-10-20T23:36:00.103Z,2024-10-20T23:36:13.068Z
1f8c9548-2e5a-4486-8768-05336f0de272,test.pdf,12,Chunking started,2024-10-20T23:36:12.264Z,2024-10-20T23:36:13.347Z
5c91b92d-d748-4fd2-8d03-717f736dcd63,test.pdf,12,Converting file to images,2024-10-20T23:36:11.468Z,2024-10-20T23:36:13.622Z
b75e761c-a956-4926-b6e2-5f5ad5da4048,test.pdf,12,Segmentation queued,2024-10-20T23:35:59.564Z,2024-10-20T23:36:13.661Z
b05c5762-f753-4a18-b325-d00a9aeadd1b,test.pdf,12,Converting file to images,2024-10-20T23:36:12.592Z,2024-10-20T23:36:13.676Z
cf080e99-a355-42b3-9a13-f1f78f07ce68,test.pdf,12,Converting file to images,2024-10-20T23:36:12.620Z,2024-10-20T23:36:13.692Z
e451457c-de35-4976-8dd7-fb4739e8c8a5,test.pdf,12,Chunking queued,2024-10-20T23:36:12.780Z,2024-10-20T23:36:13.867Z
12f7855c-ff77-447c-b631-91f3e36d33f3,test.pdf,12,Converting file to images,2024-10-20T23:36:13.068Z,2024-10-20T23:36:14.150Z
5aff3e0a-b46e-4f4f-a9d3-2d7673aa3e51,test.pdf,0,Task queued,2024-10-20T23:36:00.143Z,2024-10-20T23:36:14.214Z
c6ef7c62-e080-4a0e-b4f0-2657ab826956,test.pdf,0,Task queued,2024-10-20T23:36:00.329Z,2024-10-20T23:36:14.366Z
db1c6885-48cd-4627-87fc-5eead7a94a0a,test.pdf,0,Task queued,2024-10-20T23:36:00.380Z,2024-10-20T23:36:14.431Z
